alias_address,alias_city,geocode,geometry,georeferencingString,type
VIA MESSINA - VIA COPENAGHEN,SEREGNO,"Via Messina, 20831, Seregno, Monza e Brianza","{'type': 'Point', 'coordinates': [9.22208996607227, 45.65799393538674]}","VIA MESSINA - VIA COPENAGHEN, SEREGNO, Monza, Lombardia",POINT
VIALE TIZIANO,SEREGNO,"Via Tiziano, 20841, Carate Brianza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.238859903074173, 45.66171078010787]}","VIALE TIZIANO, SEREGNO, Monza, Lombardia",POINT
VIA WAGNER angolo VIA PORADA,SEREGNO,"Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.27096000000006, 45.58409000000006]}","VIA WAGNER angolo VIA PORADA, SEREGNO, Monza, Lombardia",POINT
"Via Palestro, 33",SEREGNO,"Via Palestro 33, 20831, Seregno, Monza e Brianza","{'type': 'Point', 'coordinates': [9.20547928227243, 45.645820742714534]}","Via Palestro, 33, SEREGNO, Monza, Lombardia",POINT
"Via Reggio, 20831 Seregno MB",SEREGNO,"Via Reggio, 20831, Seregno, MB","{'type': 'Point', 'coordinates': [9.219303120792615, 45.64636179042301]}","Via Reggio, 20831 Seregno MB, SEREGNO, Monza, Lombardia",POINT
"Via Antonio Gramsci, 1",SEREGNO,"Via Antonio Gramsci 1, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.272852628224376, 45.58025450652088]}","Via Antonio Gramsci, 1, SEREGNO, Monza, Lombardia",POINT
"Via Verdi Giuseppe, 1",SEREGNO,"Via Giuseppe Verdi 1, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.273939160424696, 45.58960739272321]}","Via Verdi Giuseppe, 1, SEREGNO, Monza, Lombardia",POINT
Via Giuseppe Verdi,SEREGNO,"Via Giuseppe Verdi, 20831, Seregno, Monza e Brianza","{'type': 'Point', 'coordinates': [9.203067046242895, 45.66195680475222]}","Via Giuseppe Verdi, SEREGNO, Monza, Lombardia",POINT
VIA DON GNOCCHI,SEREGNO,"Via Don Carlo Gnocchi, 20831, Seregno, Monza e Brianza","{'type': 'Point', 'coordinates': [9.198347677833613, 45.64285095325051]}","VIA DON GNOCCHI, SEREGNO, Monza, Lombardia",POINT
VIA VERDI,SEREGNO,"Via Giuseppe Verdi, 20831, Seregno, Monza e Brianza","{'type': 'Point', 'coordinates': [9.203067046242895, 45.66195680475222]}","VIA VERDI, SEREGNO, Monza, Lombardia",POINT
"Viale De Gasperi, 2",SEVESO,"Via Alcide De Gasperi 2, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.239425333077499, 45.57010275568572]}","Viale De Gasperi, 2, SEVESO, Monza, Lombardia",POINT
VIA TRENTO TRIESTE,SEVESO,"Via Trento e Trieste, 20822, Seveso, Monza e Brianza","{'type': 'Point', 'coordinates': [9.164778765286126, 45.639507038061716]}","VIA TRENTO TRIESTE, SEVESO, Monza, Lombardia",POINT
CORSO MARCONI,SEVESO,"Corso Guglielmo Marconi, 20822, Seveso, Monza e Brianza","{'type': 'Point', 'coordinates': [9.13910844906522, 45.64684941510872]}","CORSO MARCONI, SEVESO, Monza, Lombardia",POINT
VIA CIMAROSA,SEVESO,"Via Domenico Cimarosa, 20822, Seveso, Monza e Brianza","{'type': 'Point', 'coordinates': [9.141555261938208, 45.65340900000001]}","VIA CIMAROSA, SEVESO, Monza, Lombardia",POINT
Via Mezzera,SEVESO,"Seveso, Monza e Brianza","{'type': 'Point', 'coordinates': [9.142180000000053, 45.645260000000064]}","Via Mezzera, SEVESO, Monza, Lombardia",POINT
VIA BOVES,SEVESO,"Via Boves, 20822, Seveso, Monza e Brianza","{'type': 'Point', 'coordinates': [9.134822714459883, 45.645346661311166]}","VIA BOVES, SEVESO, Monza, Lombardia",POINT
VIA DEI CASTAGNI (PERCORSO VITA),SEVESO,"Via dei Castagni, 20822, Seveso, Monza e Brianza","{'type': 'Point', 'coordinates': [9.131957596076731, 45.64157624699282]}","VIA DEI CASTAGNI (PERCORSO VITA), SEVESO, Monza, Lombardia",POINT
"Via Antonio Gramsci, 11",SEVESO,"Via Antonio Gramsci 11, 20900, Monza, Monza e Brianza","{'type': 'Point', 'coordinates': [9.271994181372303, 45.580931381903184]}","Via Antonio Gramsci, 11, SEVESO, Monza, Lombardia",POINT
"Rimembranze, 1",SEVESO,"Via Rimembranze 1, 20822, Seveso, Monza e Brianza","{'type': 'Point', 'coordinates': [9.147375000000011, 45.642150000000015]}","Rimembranze, 1, SEVESO, Monza, Lombardia",POINT
"Via Adua, 20822 Seveso MB, Italia",SEVESO,"Via Adua, 20822, Seveso, MB","{'type': 'Point', 'coordinates': [9.143410236789068, 45.647468545362926]}","Via Adua, 20822 Seveso MB, Italia, SEVESO, Monza, Lombardia",POINT
Via De Gasperi,SOVICO,"Via Alcide De Gasperi, 20845, Sovico, Monza e Brianza","{'type': 'Point', 'coordinates': [9.265782931280196, 45.65040027424055]}","Via De Gasperi, SOVICO, Monza, Lombardia",POINT
VIA UMBERTO I°,SOVICO,"Via Umberto I, 20845, Sovico, Monza e Brianza","{'type': 'Point', 'coordinates': [9.2641362670237, 45.64882392693193]}","VIA UMBERTO I°, SOVICO, Monza, Lombardia",POINT
Via Francesco Baracca,SOVICO,"Via Francesco Baracca, 20845, Sovico, Monza e Brianza","{'type': 'Point', 'coordinates': [9.263354185455507, 45.64577833729286]}","Via Francesco Baracca, SOVICO, Monza, Lombardia",POINT
VIA BRIANZA,SOVICO,"Viale Brianza, 20845, Sovico, Monza e Brianza","{'type': 'Point', 'coordinates': [9.25936875, 45.654543]}","VIA BRIANZA, SOVICO, Monza, Lombardia",POINT
VIA BRIANZA,SOVICO,"Viale Brianza, 20845, Sovico, Monza e Brianza","{'type': 'Point', 'coordinates': [9.25936875, 45.654543]}","VIA BRIANZA, SOVICO, Monza, Lombardia",POINT
Via Madre Laura,SULBIATE,"Via Madre Laura, 20884, Sulbiate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.424829121983409, 45.636981259443985]}","Via Madre Laura, SULBIATE, Monza, Lombardia",POINT
Piazza Beretta,SULBIATE,"Piazza Beretta, 20884, Sulbiate, Monza e Brianza","{'type': 'Point', 'coordinates': [9.42776065142153, 45.640460586916916]}","Piazza Beretta, SULBIATE, Monza, Lombardia",POINT
"Via Edmondo de Amicis, 4-14 20884 Sulbiate MB",SULBIATE,"Via Edmondo De Amicis 4, 20884, Sulbiate, MB","{'type': 'Point', 'coordinates': [9.419512463500501, 45.63323284401869]}","Via Edmondo de Amicis, 4-14 20884 Sulbiate MB, SULBIATE, Monza, Lombardia",POINT
Cascina Gianfranco,TRIUGGIO,"Via Cascina Gianfranco, 20844, Triuggio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.292195255726151, 45.675120634281406]}","Cascina Gianfranco, TRIUGGIO, Monza, Lombardia",POINT
Via Stradetta 20844 Triuggio MB,TRIUGGIO,"Via Stradetta, 20844, Triuggio, MB","{'type': 'Point', 'coordinates': [9.259142877517302, 45.6630182449654]}","Via Stradetta 20844 Triuggio MB, TRIUGGIO, Monza, Lombardia",POINT
Via Sant'Ambrogio,TRIUGGIO,"Via Sant'Ambrogio, 20844, Triuggio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.28933164716557, 45.683507254522446]}","Via Sant'Ambrogio, TRIUGGIO, Monza, Lombardia",POINT
Via Armando Diaz,TRIUGGIO,"Via Armando Diaz, 20844, Triuggio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.273866744172755, 45.66689332245581]}","Via Armando Diaz, TRIUGGIO, Monza, Lombardia",POINT
Via Monte Faito,TRIUGGIO,"Via Monte Faito, 20844, Triuggio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.282530879014807, 45.652384776937446]}","Via Monte Faito, TRIUGGIO, Monza, Lombardia",POINT
Via Kennedy,TRIUGGIO,"Via John Fitzgerald Kennedy, 20844, Triuggio, Monza e Brianza","{'type': 'Point', 'coordinates': [9.271374750000014, 45.65637000000002]}","Via Kennedy, TRIUGGIO, Monza, Lombardia",POINT
